Time,Open,High,Low,Close,Volume,index
2022-12-01T06:00:00+0000,12198.0,12257.75,12062.0,12179.5,6496,2022-12-01T06:00:00+0000
2022-12-02T06:00:00+0000,12158.25,12184.0,11859.0,12126.5,5202,2022-12-02T06:00:00+0000
2022-12-05T06:00:00+0000,12120.25,12127.25,11859.5,11919.75,7170,2022-12-05T06:00:00+0000
2022-12-06T06:00:00+0000,11928.0,11957.5,11614.0,11677.75,23255,2022-12-06T06:00:00+0000
2022-12-07T06:00:00+0000,11684.5,11707.75,11535.5,11622.5,30599,2022-12-07T06:00:00+0000
2022-12-08T06:00:00+0000,11619.0,11799.5,11547.5,11759.0,64137,2022-12-08T06:00:00+0000
2022-12-09T06:00:00+0000,11755.25,11861.25,11629.25,11683.0,247737,2022-12-09T06:00:00+0000
2022-12-12T06:00:00+0000,11671.5,11834.5,11635.75,11829.75,386240,2022-12-12T06:00:00+0000
2022-12-13T06:00:00+0000,11816.75,12354.75,11797.25,11958.75,759557,2022-12-13T06:00:00+0000
2022-12-14T06:00:00+0000,11955.0,12069.5,11729.0,11869.0,613152,2022-12-14T06:00:00+0000
2022-12-15T06:00:00+0000,11884.25,11898.0,11404.0,11457.0,670390,2022-12-15T06:00:00+0000
2022-12-16T06:00:00+0000,11446.5,11491.5,11275.5,11344.75,665526,2022-12-16T06:00:00+0000
2022-12-19T06:00:00+0000,11328.75,11411.0,11131.75,11193.25,562529,2022-12-19T06:00:00+0000
2022-12-20T06:00:00+0000,11182.5,11247.0,11043.5,11175.75,625090,2022-12-20T06:00:00+0000
2022-12-21T06:00:00+0000,11206.5,11389.75,11181.0,11334.5,631322,2022-12-21T06:00:00+0000
2022-12-22T06:00:00+0000,11357.0,11384.75,10870.5,11054.25,714500,2022-12-22T06:00:00+0000
2022-12-23T06:00:00+0000,11061.0,11143.0,10916.25,11075.25,534525,2022-12-23T06:00:00+0000
2022-12-27T06:00:00+0000,11104.0,11183.75,10896.0,10915.5,499799,2022-12-27T06:00:00+0000
2022-12-28T06:00:00+0000,10915.75,10996.5,10758.75,10772.75,635572,2022-12-28T06:00:00+0000
2022-12-29T06:00:00+0000,10785.75,11071.5,10777.5,11032.75,470004,2022-12-29T06:00:00+0000
2022-12-30T06:00:00+0000,11033.5,11051.5,10855.5,11022.25,462484,2022-12-30T06:00:00+0000
2023-01-03T06:00:00+0000,11122.5,11182.0,10844.75,10945.5,657681,2023-01-03T06:00:00+0000
2023-01-04T06:00:00+0000,10941.25,11068.5,10863.5,10999.25,758003,2023-01-04T06:00:00+0000
2023-01-05T06:00:00+0000,10988.5,11046.75,10805.0,10820.25,694452,2023-01-05T06:00:00+0000
2023-01-06T06:00:00+0000,10838.75,11165.75,10751.0,11113.5,736332,2023-01-06T06:00:00+0000
2023-01-09T06:00:00+0000,11126.5,11385.5,11120.25,11185.5,646318,2023-01-09T06:00:00+0000
2023-01-10T06:00:00+0000,11184.75,11288.75,11094.0,11282.0,559281,2023-01-10T06:00:00+0000
2023-01-11T06:00:00+0000,11282.5,11479.5,11239.75,11476.5,500153,2023-01-11T06:00:00+0000
2023-01-12T06:00:00+0000,11474.5,11579.75,11291.0,11534.25,754571,2023-01-12T06:00:00+0000
2023-01-13T06:00:00+0000,11528.5,11619.5,11389.0,11608.0,482002,2023-01-13T06:00:00+0000
2023-01-17T06:00:00+0000,11613.5,11685.0,11510.25,11624.5,576141,2023-01-17T06:00:00+0000
2023-01-18T06:00:00+0000,11619.75,11759.5,11468.0,11475.75,619614,2023-01-18T06:00:00+0000
2023-01-19T06:00:00+0000,11470.5,11487.0,11308.5,11356.5,594769,2023-01-19T06:00:00+0000
2023-01-20T06:00:00+0000,11401.0,11686.75,11365.25,11677.0,577769,2023-01-20T06:00:00+0000
