Time,Open,High,Low,Close,Volume,index
1970-01-01T00:00:00+0000,0.0,0.0,0.0,0.0,,1970-01-01T00:00:00+0000
2022-10-31T09:05:00+0000,1646.6,1646.6,1646.6,1646.6,1.0,2022-10-31T09:05:00+0000
2022-10-31T14:30:00+0000,1650.8,1650.8,1650.8,1650.8,1.0,2022-10-31T14:30:00+0000
2022-11-01T10:06:00+0000,1660.6,1660.8,1660.6,1660.7,26.0,2022-11-01T10:06:00+0000
2022-11-01T10:38:00+0000,1662.1,1662.1,1662.1,1662.1,2.0,2022-11-01T10:38:00+0000
2022-11-01T10:39:00+0000,1661.8,1661.8,1661.8,1661.8,2.0,2022-11-01T10:39:00+0000
2022-11-01T10:47:00+0000,1661.4,1661.4,1661.4,1661.4,2.0,2022-11-01T10:47:00+0000
2022-11-01T11:46:00+0000,1663.5,1663.5,1663.5,1663.5,2.0,2022-11-01T11:46:00+0000
2022-11-01T11:53:00+0000,1663.4,1663.4,1663.2,1663.2,2.0,2022-11-01T11:53:00+0000
2022-11-01T11:57:00+0000,1663.3,1663.3,1663.3,1663.3,2.0,2022-11-01T11:57:00+0000
2022-11-01T11:59:00+0000,1662.9,1662.9,1662.9,1662.9,1.0,2022-11-01T11:59:00+0000
2022-11-01T12:27:00+0000,1665.5,1665.5,1665.5,1665.5,1.0,2022-11-01T12:27:00+0000
2022-11-01T12:28:00+0000,1665.5,1665.5,1665.5,1665.5,2.0,2022-11-01T12:28:00+0000
2022-11-01T15:38:00+0000,1656.0,1656.0,1656.0,1656.0,4.0,2022-11-01T15:38:00+0000
2022-11-01T17:27:00+0000,1657.0,1657.0,1657.0,1657.0,4.0,2022-11-01T17:27:00+0000
2022-11-02T09:21:00+0000,1664.9,1664.9,1664.5,1664.5,25.0,2022-11-02T09:21:00+0000
2022-11-02T18:06:00+0000,1672.7,1672.7,1672.7,1672.7,2.0,2022-11-02T18:06:00+0000
2022-11-02T19:05:00+0000,1658.6,1658.6,1658.6,1658.6,2.0,2022-11-02T19:05:00+0000
2022-11-02T19:24:00+0000,1647.4,1647.4,1647.4,1647.4,1.0,2022-11-02T19:24:00+0000
2022-11-02T19:34:00+0000,1649.2,1649.2,1649.2,1649.2,2.0,2022-11-02T19:34:00+0000
