Time,Open,High,Low,Close,Volume,index
2024-01-25T06:00:00+0000,2103.7,2112.8,2094.6,2105.3,463,2024-01-25T06:00:00+0000
2024-01-26T06:00:00+0000,2108.8,2113.8,2103.5,2105.3,625,2024-01-26T06:00:00+0000
2024-01-29T06:00:00+0000,2114.1,2124.6,2106.8,2113.6,451,2024-01-29T06:00:00+0000
2024-01-30T06:00:00+0000,2118.0,2136.0,2116.6,2120.4,401,2024-01-30T06:00:00+0000
2024-01-31T06:00:00+0000,2120.8,2141.3,2117.5,2135.5,1095,2024-01-31T06:00:00+0000
2024-02-01T06:00:00+0000,2125.1,2151.1,2115.5,2139.5,784,2024-02-01T06:00:00+0000
2024-02-02T06:00:00+0000,2140.9,2142.5,2115.0,2124.2,1738,2024-02-02T06:00:00+0000
2024-02-05T06:00:00+0000,2127.6,2127.6,2102.5,2114.1,620,2024-02-05T06:00:00+0000
2024-02-06T06:00:00+0000,2114.7,2124.9,2111.1,2122.3,604,2024-02-06T06:00:00+0000
2024-02-07T06:00:00+0000,2122.5,2131.1,2118.3,2122.4,247,2024-02-07T06:00:00+0000
2024-02-08T06:00:00+0000,2122.9,2124.0,2106.6,2119.1,369,2024-02-08T06:00:00+0000
2024-02-09T06:00:00+0000,2120.7,2123.3,2107.2,2110.2,963,2024-02-09T06:00:00+0000
2024-02-12T06:00:00+0000,2111.3,2112.1,2098.6,2104.9,319,2024-02-12T06:00:00+0000
2024-02-13T06:00:00+0000,2102.2,2116.0,2077.0,2080.2,1210,2024-02-13T06:00:00+0000
2024-02-14T06:00:00+0000,2075.5,2080.6,2070.6,2076.9,1018,2024-02-14T06:00:00+0000
2024-02-15T06:00:00+0000,2077.3,2091.1,2075.9,2087.4,441,2024-02-15T06:00:00+0000
2024-02-16T06:00:00+0000,2087.1,2100.0,2080.0,2097.1,286,2024-02-16T06:00:00+0000
2024-02-20T06:00:00+0000,2103.0,2114.1,2099.4,2112.4,466,2024-02-20T06:00:00+0000
2024-02-21T06:00:00+0000,2111.3,2115.7,2104.2,2107.0,222,2024-02-21T06:00:00+0000
2024-02-22T06:00:00+0000,2109.9,2117.7,2102.6,2103.9,778,2024-02-22T06:00:00+0000
2024-02-23T06:00:00+0000,2108.7,2124.2,2099.8,2122.6,684,2024-02-23T06:00:00+0000
2024-02-26T06:00:00+0000,2117.1,2118.6,2108.0,2112.4,258,2024-02-26T06:00:00+0000
2024-02-27T06:00:00+0000,2115.4,2122.5,2113.2,2118.2,340,2024-02-27T06:00:00+0000
2024-02-28T06:00:00+0000,2114.1,2120.9,2107.2,2116.6,756,2024-02-28T06:00:00+0000
2024-02-29T06:00:00+0000,2117.5,2133.0,2110.4,2128.8,357,2024-02-29T06:00:00+0000
2024-03-01T06:00:00+0000,2126.0,2171.6,2121.5,2170.3,1399,2024-03-01T06:00:00+0000
2024-03-04T06:00:00+0000,2166.3,2204.0,2163.3,2202.2,2049,2024-03-04T06:00:00+0000
2024-03-05T06:00:00+0000,2199.0,2225.0,2195.6,2218.4,1107,2024-03-05T06:00:00+0000
2024-03-06T06:00:00+0000,2211.6,2235.7,2209.6,2234.6,1288,2024-03-06T06:00:00+0000
2024-03-07T06:00:00+0000,2231.5,2248.0,2230.0,2241.6,1376,2024-03-07T06:00:00+0000
2024-03-08T06:00:00+0000,2244.7,2279.0,2237.9,2262.4,1917,2024-03-08T06:00:00+0000
2024-03-11T05:00:00+0000,2267.4,2271.2,2258.9,2266.7,1131,2024-03-11T05:00:00+0000
2024-03-12T05:00:00+0000,2265.6,2266.0,2236.0,2244.6,666,2024-03-12T05:00:00+0000
2024-03-13T05:00:00+0000,2243.0,2264.2,2241.4,2260.1,1412,2024-03-13T05:00:00+0000
2024-03-14T05:00:00+0000,2258.4,2258.4,2236.5,2246.8,594,2024-03-14T05:00:00+0000
2024-03-15T05:00:00+0000,2248.6,2256.2,2239.2,2241.0,1694,2024-03-15T05:00:00+0000
2024-03-18T05:00:00+0000,2236.5,2246.0,2229.2,2244.3,884,2024-03-18T05:00:00+0000
2024-03-19T05:00:00+0000,2244.6,2245.7,2230.5,2239.4,1164,2024-03-19T05:00:00+0000
2024-03-20T05:00:00+0000,2239.6,2271.2,2232.6,2240.2,1089,2024-03-20T05:00:00+0000
2024-03-21T05:00:00+0000,2276.0,2302.6,2248.3,2264.5,1893,2024-03-21T05:00:00+0000
2024-03-22T05:00:00+0000,2262.5,2267.2,2237.8,2239.3,1586,2024-03-22T05:00:00+0000
2024-03-25T05:00:00+0000,2246.7,2261.5,2244.8,2256.3,1354,2024-03-25T05:00:00+0000
2024-03-26T05:00:00+0000,2252.4,2280.5,2248.9,2257.4,1522,2024-03-26T05:00:00+0000
2024-03-27T05:00:00+0000,2258.5,2276.5,2252.5,2271.3,1167,2024-03-27T05:00:00+0000
2024-03-28T05:00:00+0000,2268.1,2316.1,2266.8,2298.2,2105,2024-03-28T05:00:00+0000
2024-04-01T05:00:00+0000,2316.4,2347.7,2310.5,2318.5,2545,2024-04-01T05:00:00+0000
