Time,Open,High,Low,Close,Volume,index
2018-12-31T06:00:00+0000,1287.5,1288.3,1287.4,1288.2,43,2018-12-31T06:00:00+0000
2018-12-31T07:00:00+0000,1288.5,1289.4,1288.3,1289.0,70,2018-12-31T07:00:00+0000
2018-12-31T08:00:00+0000,1289.6,1291.2,1289.4,1289.4,44,2018-12-31T08:00:00+0000
2018-12-31T09:00:00+0000,1289.5,1290.7,1289.5,1290.7,95,2018-12-31T09:00:00+0000
2018-12-31T10:00:00+0000,1291.0,1292.0,1290.8,1291.2,48,2018-12-31T10:00:00+0000
2018-12-31T11:00:00+0000,1292.0,1292.6,1291.9,1292.1,99,2018-12-31T11:00:00+0000
2018-12-31T12:00:00+0000,1291.8,1292.6,1291.2,1292.6,29,2018-12-31T12:00:00+0000
2018-12-31T13:00:00+0000,1292.5,1292.5,1287.4,1288.4,279,2018-12-31T13:00:00+0000
2018-12-31T14:00:00+0000,1288.3,1289.1,1287.9,1289.0,144,2018-12-31T14:00:00+0000
2018-12-31T15:00:00+0000,1289.0,1289.8,1286.9,1289.5,155,2018-12-31T15:00:00+0000
2018-12-31T16:00:00+0000,1289.1,1290.8,1289.1,1290.7,59,2018-12-31T16:00:00+0000
2018-12-31T17:00:00+0000,1290.8,1290.8,1288.9,1290.1,128,2018-12-31T17:00:00+0000
2018-12-31T18:00:00+0000,1290.1,1290.4,1286.6,1288.4,705,2018-12-31T18:00:00+0000
2018-12-31T19:00:00+0000,1288.7,1290.2,1288.6,1290.2,50,2018-12-31T19:00:00+0000
2018-12-31T20:00:00+0000,1290.7,1290.7,1290.4,1290.4,4,2018-12-31T20:00:00+0000
2018-12-31T21:00:00+0000,1291.2,1291.3,1290.5,1291.1,58,2018-12-31T21:00:00+0000
2019-01-01T23:00:00+0000,1291.4,1291.4,1289.4,1289.5,11,2019-01-01T23:00:00+0000
2019-01-02T00:00:00+0000,1289.8,1290.4,1288.5,1288.6,50,2019-01-02T00:00:00+0000
2019-01-02T01:00:00+0000,1288.0,1288.2,1287.4,1288.2,17,2019-01-02T01:00:00+0000
2019-01-02T02:00:00+0000,1289.0,1291.0,1289.0,1291.0,6,2019-01-02T02:00:00+0000
2019-01-02T03:00:00+0000,1291.4,1291.7,1291.0,1291.1,19,2019-01-02T03:00:00+0000
2019-01-02T04:00:00+0000,1290.9,1292.0,1290.9,1292.0,17,2019-01-02T04:00:00+0000
2019-01-02T05:00:00+0000,1293.5,1294.9,1293.3,1294.9,98,2019-01-02T05:00:00+0000
2019-01-02T06:00:00+0000,1294.7,1295.7,1294.4,1294.4,43,2019-01-02T06:00:00+0000
2019-01-02T07:00:00+0000,1294.5,1294.6,1293.0,1293.7,30,2019-01-02T07:00:00+0000
2019-01-02T08:00:00+0000,1294.3,1297.0,1293.6,1296.2,135,2019-01-02T08:00:00+0000
2019-01-02T09:00:00+0000,1296.0,1297.0,1295.8,1295.8,61,2019-01-02T09:00:00+0000
2019-01-02T10:00:00+0000,1295.5,1296.0,1294.9,1295.8,100,2019-01-02T10:00:00+0000
2019-01-02T11:00:00+0000,1296.0,1296.0,1294.9,1295.0,27,2019-01-02T11:00:00+0000
2019-01-02T12:00:00+0000,1294.0,1294.4,1292.5,1293.9,134,2019-01-02T12:00:00+0000
2019-01-02T13:00:00+0000,1292.6,1295.6,1291.6,1293.1,132,2019-01-02T13:00:00+0000
2019-01-02T14:00:00+0000,1292.6,1293.0,1289.5,1291.6,262,2019-01-02T14:00:00+0000
2019-01-02T15:00:00+0000,1291.7,1295.4,1291.1,1294.2,327,2019-01-02T15:00:00+0000
2019-01-02T16:00:00+0000,1294.3,1296.0,1291.8,1293.2,97,2019-01-02T16:00:00+0000
2019-01-02T17:00:00+0000,1293.9,1294.7,1292.5,1292.6,155,2019-01-02T17:00:00+0000
2019-01-02T18:00:00+0000,1291.9,1292.0,1287.0,1287.2,641,2019-01-02T18:00:00+0000
2019-01-02T19:00:00+0000,1287.5,1289.6,1287.5,1289.6,70,2019-01-02T19:00:00+0000
2019-01-02T20:00:00+0000,1289.6,1291.1,1289.3,1291.1,109,2019-01-02T20:00:00+0000
2019-01-02T21:00:00+0000,1290.6,1292.7,1290.6,1292.7,12,2019-01-02T21:00:00+0000
2019-01-02T23:00:00+0000,1293.5,1298.1,1293.5,1293.9,151,2019-01-02T23:00:00+0000
2019-01-03T00:00:00+0000,1293.9,1295.6,1293.6,1295.0,71,2019-01-03T00:00:00+0000
2019-01-03T01:00:00+0000,1294.5,1296.6,1293.5,1296.1,11,2019-01-03T01:00:00+0000
2019-01-03T02:00:00+0000,1296.8,1297.9,1296.8,1296.8,42,2019-01-03T02:00:00+0000
