Time,Open,High,Low,Close,Volume
2023-12-04T06:00:00+0000,16220.25,16220.25,15920.25,16069.5,15238
2023-12-05T06:00:00+0000,16054.25,16162.5,15961.0,16110.25,18389
2023-12-06T06:00:00+0000,16098.75,16241.25,16004.5,16017.25,11850
2023-12-07T06:00:00+0000,16007.0,16271.75,15994.0,16244.75,32856
2023-12-08T06:00:00+0000,16222.0,16329.0,16098.0,16308.75,205328
2023-12-11T06:00:00+0000,16301.25,16460.0,16256.25,16450.0,541149
2023-12-12T06:00:00+0000,16453.0,16600.0,16396.5,16575.5,614476
2023-12-13T06:00:00+0000,16596.0,16806.5,16576.0,16777.25,672137
2023-12-14T06:00:00+0000,16777.5,16885.0,16628.0,16753.0,786948
2023-12-15T06:00:00+0000,16739.25,16887.25,16732.25,16820.25,668578
2023-12-18T06:00:00+0000,16820.25,16974.0,16802.25,16939.75,463438
2023-12-19T06:00:00+0000,16917.0,17029.5,16910.75,17023.0,496518
2023-12-20T06:00:00+0000,17024.0,17073.5,16758.5,16766.25,654329
2023-12-21T06:00:00+0000,16790.25,16970.25,16790.25,16956.5,639818
2023-12-22T06:00:00+0000,16956.0,17041.5,16891.5,16980.0,486853
2023-12-26T06:00:00+0000,16964.5,17111.25,16964.5,17083.5,292090
2023-12-27T06:00:00+0000,17090.25,17133.0,17055.5,17113.25,424302
2023-12-28T06:00:00+0000,17127.0,17165.25,17077.75,17090.5,357702
2023-12-29T06:00:00+0000,17090.25,17131.0,16938.25,17023.5,470864
2024-01-02T06:00:00+0000,17019.0,17038.5,16622.5,16720.0,652714
2024-01-03T06:00:00+0000,16736.75,16737.25,16522.0,16538.0,677219
2024-01-04T06:00:00+0000,16545.25,16587.25,16436.0,16445.0,559464
2024-01-05T06:00:00+0000,16455.0,16577.25,16334.25,16460.25,627475
2024-01-08T06:00:00+0000,16470.0,16811.25,16378.25,16803.75,549900
2024-01-09T06:00:00+0000,16788.0,16868.5,16657.75,16830.25,605921
2024-01-10T06:00:00+0000,16829.5,16983.0,16801.5,16945.25,550703
2024-01-11T06:00:00+0000,16955.0,17057.0,16753.0,16966.25,756441
2024-01-12T06:00:00+0000,16957.75,17042.5,16866.5,16969.25,593445
2024-01-16T06:00:00+0000,16961.75,17033.75,16811.75,16966.5,816021
2024-01-17T06:00:00+0000,16978.0,16982.0,16689.25,16869.75,722784
2024-01-18T06:00:00+0000,16854.5,17125.75,16834.25,17110.0,852229
2024-01-19T06:00:00+0000,17116.0,17471.25,17107.25,17438.5,758132
2024-01-22T06:00:00+0000,17466.0,17585.0,17434.0,17458.5,637245
2024-01-23T06:00:00+0000,17461.0,17558.25,17409.5,17531.25,508078
2024-01-24T06:00:00+0000,17554.0,17793.5,17552.25,17621.0,721605
2024-01-25T06:00:00+0000,17614.75,17752.0,17542.0,17634.5,710822
2024-01-26T06:00:00+0000,17571.25,17632.0,17466.0,17527.0,631481
2024-01-29T06:00:00+0000,17502.0,17716.25,17457.5,17706.0,568739
2024-01-30T06:00:00+0000,17711.75,17735.75,17467.0,17588.5,554146
2024-01-31T06:00:00+0000,17415.5,17484.0,17221.5,17242.25,816119
2024-02-01T06:00:00+0000,17273.25,17646.75,17262.75,17436.75,705238
2024-02-02T06:00:00+0000,17588.0,17775.5,17465.5,17732.75,761167
2024-02-05T06:00:00+0000,17696.0,17745.5,17554.25,17700.0,621645
2024-02-06T06:00:00+0000,17698.5,17769.0,17560.75,17660.0,623168
2024-02-07T06:00:00+0000,17645.75,17875.5,17629.75,17841.75,613340
2024-02-08T06:00:00+0000,17856.25,17896.5,17792.25,17868.25,471370
2024-02-09T06:00:00+0000,17854.25,18071.0,17852.25,18039.25,499282
2024-02-12T06:00:00+0000,18040.0,18121.5,17911.25,17965.0,538132
2024-02-13T06:00:00+0000,17928.5,17963.25,17542.0,17676.75,858230
2024-02-14T06:00:00+0000,17703.0,17887.0,17669.25,17881.0,688088
2024-02-15T06:00:00+0000,17870.0,17968.25,17780.5,17912.75,657768
2024-02-16T06:00:00+0000,17952.0,18026.0,17715.0,17744.0,744628
2024-02-20T06:00:00+0000,17729.25,17807.5,17452.5,17607.25,889292
2024-02-21T06:00:00+0000,17573.0,17723.0,17372.75,17536.75,731450
2024-02-22T06:00:00+0000,17702.5,18087.0,17675.75,18047.5,759232
2024-02-23T06:00:00+0000,18023.25,18144.75,17946.0,17991.0,659725
2024-02-26T06:00:00+0000,17961.5,18059.5,17922.0,17977.0,526169
2024-02-27T06:00:00+0000,17951.0,18040.25,17908.75,18021.0,567818
2024-02-28T06:00:00+0000,18017.5,18019.75,17846.25,17915.25,553731
2024-02-29T06:00:00+0000,17870.0,18109.5,17826.0,18082.75,680147
2024-03-01T06:00:00+0000,18075.0,18372.75,18029.5,18338.25,639153
2024-03-04T06:00:00+0000,18336.0,18377.75,18234.25,18262.0,569342
2024-03-05T06:00:00+0000,18246.0,18252.0,17832.5,17930.25,803857
2024-03-06T06:00:00+0000,17981.0,18174.25,17942.5,18044.25,806131
2024-03-07T06:00:00+0000,18041.0,18360.0,17915.75,18316.25,758499
2024-03-08T06:00:00+0000,18279.0,18436.5,18012.5,18046.75,1048847
2024-03-11T05:00:00+0000,18056.0,18068.25,17890.5,17971.0,472517
2024-03-12T05:00:00+0000,18010.5,18241.75,17930.0,18227.75,281274
2024-03-13T05:00:00+0000,18218.0,18256.5,18033.25,18078.5,179714
2024-03-14T05:00:00+0000,18094.25,18177.75,17915.5,18024.5,110277
2024-03-15T05:00:00+0000,18006.0,18074.75,17831.75,17854.75,9843
