Time,Open,High,Low,Close,Volume
2001-03-02T06:00:00+0000,1255.5,1266.75,1233.0,1248.0,159
2001-03-05T06:00:00+0000,1250.25,1257.0,1249.25,1256.75,102
2001-03-06T06:00:00+0000,1257.0,1283.25,1257.0,1270.25,380
2001-03-07T06:00:00+0000,1269.75,1279.75,1267.5,1278.5,11041
2001-03-08T06:00:00+0000,1279.0,1282.5,1271.5,1280.0,104167
2001-03-09T06:00:00+0000,1280.0,1280.25,1240.5,1244.0,126493
2001-03-12T06:00:00+0000,1244.0,1246.5,1185.5,1191.5,146211
2001-03-13T06:00:00+0000,1193.0,1212.0,1184.0,1209.5,172071
2001-03-14T06:00:00+0000,1210.0,1211.5,1166.0,1180.75,180953
2001-03-15T06:00:00+0000,1180.75,1194.5,1174.5,1184.75,124837
2001-03-16T06:00:00+0000,1186.5,1193.0,1158.0,1161.75,150117
2001-03-19T06:00:00+0000,1164.75,1186.75,1158.25,1180.5,116313
2001-03-20T06:00:00+0000,1180.5,1193.25,1151.25,1152.5,148873
2001-03-21T06:00:00+0000,1153.0,1161.25,1127.0,1132.0,184502
2001-03-22T06:00:00+0000,1133.0,1136.75,1088.0,1119.5,201555
2001-03-23T06:00:00+0000,1122.25,1155.0,1120.5,1153.5,201555
2001-03-26T06:00:00+0000,1153.25,1170.75,1150.75,1167.0,124308
2001-03-27T06:00:00+0000,1166.25,1194.5,1160.75,1190.0,133168
2001-03-28T06:00:00+0000,1189.25,1189.25,1155.5,1159.5,143824
2001-03-29T06:00:00+0000,1160.5,1173.25,1143.75,1161.5,147604
2001-03-30T06:00:00+0000,1161.0,1175.0,1151.5,1169.25,124217
2001-04-02T05:00:00+0000,1173.0,1178.75,1145.25,1150.25,141934
2001-04-03T05:00:00+0000,1150.75,1153.75,1106.5,1108.5,188781
2001-04-04T05:00:00+0000,1109.0,1126.25,1098.5,1112.5,186025
2001-04-05T05:00:00+0000,1113.0,1161.25,1113.0,1155.0,161660
2001-04-06T05:00:00+0000,1156.0,1165.25,1126.5,1140.25,182660
2001-04-09T05:00:00+0000,1138.0,1155.25,1133.5,1150.25,150858
2001-04-10T05:00:00+0000,1149.75,1182.5,1149.5,1172.0,179040
2001-04-11T05:00:00+0000,1173.0,1194.0,1166.0,1173.25,0
2001-04-12T05:00:00+0000,1173.5,1194.0,1163.0,1192.25,144921
2001-04-16T05:00:00+0000,1192.5,1195.25,1173.75,1182.0,131826
2001-04-17T05:00:00+0000,1180.25,1200.75,1167.0,1195.5,169897
2001-04-18T05:00:00+0000,1206.0,1325.0,1206.0,1246.25,170538
2001-04-19T05:00:00+0000,1249.0,1262.5,1238.5,1258.75,155757
2001-04-20T05:00:00+0000,1260.25,1268.0,1240.25,1250.75,155757
2001-04-23T05:00:00+0000,1249.25,1250.75,1222.5,1226.0,0
2001-04-24T05:00:00+0000,1226.0,1239.5,1213.75,1216.5,143201
2001-04-25T05:00:00+0000,1216.5,1238.5,1212.75,1232.0,143786
2001-04-26T05:00:00+0000,1231.0,1254.0,1225.5,1240.5,130242
2001-04-27T05:00:00+0000,1241.0,1259.75,1238.0,1258.5,106105
2001-04-30T05:00:00+0000,1258.75,1274.75,1248.25,1254.25,135317
2001-05-01T05:00:00+0000,1253.25,1273.25,1245.75,1272.5,158858
2001-05-02T05:00:00+0000,1271.5,1278.25,1261.5,1271.0,165317
2001-05-03T05:00:00+0000,1270.75,1272.25,1243.5,1254.25,140114
2001-05-04T05:00:00+0000,1253.75,1274.0,1235.0,1273.25,155024
2001-05-07T05:00:00+0000,1273.5,1274.75,1262.75,1263.5,134219
2001-05-08T05:00:00+0000,1266.25,1277.0,1256.0,1263.5,125078
2001-05-09T05:00:00+0000,1265.5,1265.5,1250.75,1257.75,135964
2001-05-10T05:00:00+0000,1257.0,1273.75,1256.25,1261.5,118278
2001-05-11T05:00:00+0000,1261.5,1265.25,1243.5,1251.75,111010
2001-05-14T05:00:00+0000,1252.0,1254.0,1244.0,1252.0,82948
2001-05-15T05:00:00+0000,1252.25,1262.0,1245.75,1257.5,119095
2001-05-16T05:00:00+0000,1256.5,1291.25,1236.0,1288.5,166551
2001-05-17T05:00:00+0000,1289.0,1299.5,1284.75,1291.5,142637
2001-05-18T05:00:00+0000,1291.5,1296.0,1283.5,1295.5,116856
2001-05-21T05:00:00+0000,1295.5,1317.0,1290.25,1314.5,144708
2001-05-22T05:00:00+0000,1314.75,1319.25,1309.0,1312.75,143922
